f,d,N,pi_s,K,theta,w_p,w_e,v
600,13,20000,1.8,1,0.22815225387643578,0.5443070298183206,0.8591554939255981,[1.]
601,13,40000,1.0,9,0.4867140943190791,0.5489427819031644,0.918276006454291,"[0.31646187 0.15328755 0.12525339 0.00090273 0.01844349 0.22386861
 0.03243289 0.01299653 0.11635295]"
602,13,40000,1.0,1,0.7136146589448,0.10161215633891883,0.8185064625556998,[1.]
603,13,40000,1.0,1,0.3097633742294602,0.8164304446367394,0.7640909760615806,[1.]
604,13,40000,1.0,9,0.7158109701389418,0.25657610573003137,0.7828260299482167,"[0.13694985 0.05805283 0.22175841 0.01799201 0.26063002 0.00488811
 0.11050431 0.14407888 0.04514559]"
605,13,40000,1.0,6,0.370331144585898,0.5898358760695438,0.9278624652572629,[0.23463916 0.29283385 0.19413975 0.04899278 0.22455772 0.00483674]
606,13,40000,1.0,6,0.19833695267832852,0.742999986661449,0.9203795728305718,[0.25418648 0.12374481 0.11442292 0.0558219  0.0687094  0.38311448]
607,13,40000,1.0,6,0.6543897159322254,0.4302318493439073,0.7880431152578182,[0.30530369 0.1015867  0.31705586 0.08390439 0.10870823 0.08344114]
608,13,40000,1.0,9,0.1661767441800589,0.5230528341110969,0.7619768911633154,"[0.13748363 0.09876264 0.00926339 0.00471809 0.22971215 0.09684023
 0.00965849 0.03233791 0.38122346]"
609,13,40000,1.0,1,0.9451862189159767,0.10684294342369104,0.9000755054863431,[1.]
610,13,40000,1.0,1,0.6412318157396786,0.8657936960334549,0.8659340145040642,[1.]
611,13,40000,1.2,9,0.41254270218902145,0.802086949296431,0.867176908266389,"[7.20489014e-02 6.36527977e-02 1.60281154e-01 3.07139124e-04
 1.17759272e-02 1.47741679e-01 1.38661340e-01 3.96871180e-01
 8.65988173e-03]"
612,13,40000,1.2,6,0.8892950169807539,0.6251641668127237,0.8087704112907232,[0.06800758 0.82514057 0.01233518 0.03427583 0.03786606 0.02237476]
613,13,40000,1.2,1,0.2060561083607334,0.8599484563333781,0.7806768512648429,[1.]
614,13,40000,1.2,1,0.7679733267811235,0.415038938678059,0.9336777257554565,[1.]
615,13,40000,1.2,9,0.00021878380098050432,0.7836527443860044,0.8530970451128572,"[0.00066166 0.11120354 0.01418101 0.32608005 0.10199201 0.00322405
 0.29723739 0.02285454 0.12256575]"
616,13,40000,1.2,6,0.6856435095298303,0.7413074893075319,0.7501017739818241,[0.46817004 0.03453244 0.07453106 0.22736888 0.01608533 0.17931226]
617,13,40000,1.2,3,0.510150325823048,0.29948276574873883,0.765371694036417,[0.53432394 0.03937026 0.4263058 ]
618,13,40000,1.2,9,0.49503673926393,0.24397065317851782,0.9098548112645786,"[0.24338021 0.15885762 0.26008037 0.04676503 0.00083861 0.11734334
 0.01006169 0.11405551 0.0486176 ]"
619,13,40000,1.2,9,0.14144995642881686,0.33739647181164223,0.7869541270531205,"[0.08486342 0.08350808 0.14723688 0.05954458 0.26654812 0.03372284
 0.00678105 0.26773595 0.05005908]"
620,13,40000,1.2,3,0.9090854230754909,0.6730478559062641,0.8349888609965256,[0.14683195 0.78099539 0.07217266]
621,13,40000,1.4,3,0.3845573535501343,0.4693802306841688,0.9326651242254628,[0.65689002 0.31069316 0.03241682]
622,13,40000,1.4,9,0.6165925082092484,0.44715124166935577,0.8129568303138643,"[0.24957884 0.00196262 0.34873605 0.19660206 0.00132504 0.10566255
 0.02800502 0.04898    0.01914782]"
623,13,40000,1.4,1,0.43747979805448234,0.7990816904538539,0.8748494116320866,[1.]
624,13,40000,1.4,9,0.570430311880185,0.29320257483903295,0.8747173612243657,"[0.04629724 0.03325082 0.00858163 0.23369496 0.36140091 0.02452858
 0.0970954  0.0068389  0.18831155]"
625,13,40000,1.4,6,0.41047770937470573,0.7929110943254947,0.8890319800305965,[0.3481574  0.02721076 0.14464965 0.33720935 0.02268197 0.12009087]
626,13,40000,1.4,3,0.3931489420049461,0.5327201408060186,0.865475764787713,[0.1350331  0.82019214 0.04477476]
627,13,40000,1.4,9,0.12755067713195278,0.24583496902578417,0.9349581897781881,"[0.00349941 0.10606484 0.01532102 0.02638872 0.08272081 0.0362545
 0.11318686 0.29626447 0.32029937]"
628,13,40000,1.4,9,0.8356516142088756,0.09030428643254398,0.836552869881964,"[0.02389258 0.01701785 0.04297453 0.20522482 0.04439142 0.27045361
 0.04202843 0.01404173 0.33997502]"
629,13,40000,1.4,6,0.07252659345940549,0.868111329831484,0.7954679261598262,[0.22957581 0.01492742 0.06578104 0.16199107 0.47447004 0.05325463]
630,13,40000,1.4,1,0.6351503115360644,0.7753237622048946,0.947044142158485,[1.]
631,13,40000,1.6,3,0.07165529801746795,0.42757469110384905,0.8108303693762224,[0.61038718 0.37771744 0.01189538]
632,13,40000,1.6,3,0.35480345253968615,0.946873105784534,0.9344778349282312,[0.00319898 0.8706014  0.12619962]
633,13,40000,1.6,3,0.7168992007582325,0.5098590415056429,0.8296932805172841,[0.75080716 0.11378775 0.13540509]
634,13,40000,1.6,6,0.2699915825203727,0.9835673109937154,0.8907099108559922,"[2.88807223e-04 7.46976618e-02 1.82153506e-01 6.08627694e-02
 4.23738677e-01 2.58258579e-01]"
635,13,40000,1.6,9,0.9638445770050494,0.7769908397618444,0.8575457682416717,"[0.19671255 0.02672953 0.06294609 0.13368184 0.10777214 0.00189031
 0.0565243  0.01701443 0.39672881]"
636,13,40000,1.6,9,0.3937295050423133,0.2021614638095469,0.8273793661226472,"[0.01702798 0.0738988  0.09017351 0.34209328 0.2562335  0.12740986
 0.03242656 0.04245427 0.01828224]"
637,13,40000,1.6,6,0.6947801889280905,0.7954707738798511,0.8330521342766938,[0.14775513 0.06791927 0.02259483 0.02391312 0.29047572 0.44734193]
638,13,40000,1.6,3,0.5420830771987228,0.5689909460291211,0.8337248284484954,[0.07744564 0.67319694 0.24935742]
639,13,40000,1.6,9,0.5272278011063679,0.9559608396653043,0.8748245905659029,"[0.10888973 0.13022615 0.08691195 0.00189512 0.01899524 0.20796126
 0.23607004 0.16303421 0.0460163 ]"
640,13,40000,1.6,3,0.30180508560423147,0.6939491745088011,0.7638965254238024,[0.32622703 0.57672343 0.09704954]
641,13,40000,1.8,3,0.3579090235493364,0.5584643938615244,0.8467868567262101,[0.55733222 0.38415662 0.05851116]
642,13,40000,1.8,3,0.6282576899418626,0.19687305815059836,0.7606339527164543,[0.28636925 0.54606616 0.16756458]
643,13,40000,1.8,6,0.42122116439695234,0.6038712683455791,0.8106410530651299,[0.58030263 0.2204656  0.08531624 0.04828831 0.01690734 0.04871988]
644,13,40000,1.8,3,0.032462591337656055,0.42701817167044265,0.9089040894527773,[0.40573926 0.48214518 0.11211556]
645,13,40000,1.8,6,0.4843372651178278,0.6471143394770047,0.7867175683217332,[0.22664621 0.36594304 0.13602588 0.00904814 0.07200983 0.1903269 ]
646,13,40000,1.8,1,0.2696041455958068,0.9397364854842414,0.8506928942882641,[1.]
647,13,40000,1.8,1,0.18568544419155775,0.5346518924462322,0.7707121845079091,[1.]
648,13,40000,1.8,1,0.452288932536031,0.592209125206369,0.9188203878198767,[1.]
649,13,40000,1.8,9,0.9118865653711618,0.5113111920049965,0.789779626506142,"[0.00271088 0.16682535 0.10908338 0.01252709 0.0005499  0.2239565
 0.13755211 0.10402775 0.24276704]"
650,13,40000,1.8,6,0.5709017693822939,0.5541841548296057,0.7931320439510756,[0.04099127 0.10956301 0.01598543 0.07684674 0.49845486 0.25815869]
651,13,60000,1.0,1,0.6656688352209895,0.2793175185131661,0.9334055554539812,[1.]
652,13,60000,1.0,3,0.8891945985974994,0.6766566522942361,0.9140140742474818,[0.833125   0.15337717 0.01349783]
653,13,60000,1.0,6,0.5205077532437885,0.05725363861792765,0.7608536323373717,[0.15330835 0.06147806 0.32527053 0.17485871 0.01707801 0.26800633]
654,13,60000,1.0,1,0.2909466751548009,0.40902080954949976,0.9077987951933071,[1.]
655,13,60000,1.0,9,0.163667067073215,0.24770032784205706,0.8820576565718296,"[0.05547031 0.2098815  0.03109267 0.03371034 0.05596587 0.0565198
 0.15675062 0.00866487 0.39194402]"
656,13,60000,1.0,3,0.8656625124756885,0.35214403374212583,0.8883596913519235,[0.50454877 0.03626762 0.45918361]
657,13,60000,1.0,3,0.9565284005375261,0.663697646744525,0.8506066038588634,[0.35287479 0.30973296 0.33739225]
658,13,60000,1.0,3,0.0554673842909883,0.8315779701553518,0.8235857463681264,[0.10589017 0.84661008 0.04749975]
659,13,60000,1.0,3,0.5322896322266044,0.6966837159783826,0.834364015212941,[0.12124543 0.6604881  0.21826647]
660,13,60000,1.0,6,0.05994823806405525,0.590022538712714,0.8608335163070343,[0.01245513 0.55270605 0.2024068  0.03205114 0.19310235 0.00727853]
661,13,60000,1.2,6,0.8984562053468099,0.5186967149780684,0.8452285968448401,[0.29266766 0.12639641 0.01551443 0.05756075 0.44077601 0.06708474]
662,13,60000,1.2,9,0.8440236135047703,0.6201205483605967,0.9225524899875457,"[0.08643455 0.00735546 0.00811468 0.03039638 0.51980578 0.10618945
 0.10759722 0.12767363 0.00643285]"
663,13,60000,1.2,6,0.021346141361657245,0.7571339600599559,0.9058609466918286,[0.03728643 0.28307312 0.06691393 0.50484073 0.03754746 0.07033833]
664,13,60000,1.2,9,0.3630487899802928,0.3161160831809037,0.9148195291121255,"[0.00740336 0.01465019 0.09313655 0.07157641 0.38931796 0.14646325
 0.00832258 0.03697318 0.23215652]"
665,13,60000,1.2,1,0.2762253543893597,0.6100511077719379,0.9178185100485192,[1.]
666,13,60000,1.2,3,0.23847382052295718,0.36086311845043373,0.9103346048369009,[0.74909922 0.02701024 0.22389054]
667,13,60000,1.2,6,0.10569256618514211,0.9642815378923728,0.811145212496045,[0.25850153 0.12228118 0.2146812  0.0203055  0.03495021 0.34928037]
668,13,60000,1.2,9,0.04380605521218939,0.6688321787341638,0.9033039389400435,"[0.0448945  0.06707325 0.05982249 0.11876563 0.04580848 0.02362148
 0.3372268  0.18447199 0.11831538]"
669,13,60000,1.2,6,0.10093704489197419,0.33626620247185257,0.7698506051542484,[0.37129228 0.03359392 0.10006293 0.34381762 0.01098374 0.14024951]
670,13,60000,1.2,1,0.6475705631851083,0.45902455502382283,0.76133510874725,[1.]
671,13,60000,1.4,6,0.7958342402041946,0.49145021736029415,0.9286268217965185,[0.30037457 0.34259521 0.13415905 0.17069232 0.00876845 0.0434104 ]
672,13,60000,1.4,1,0.44882203299048595,0.8544681643494484,0.9465295478965748,[1.]
673,13,60000,1.4,9,0.6846387699971858,0.015053897647312374,0.8552928066327845,"[0.15190177 0.07276835 0.42413942 0.00156272 0.00985107 0.10665644
 0.06188548 0.08756093 0.08367381]"
674,13,60000,1.4,6,0.03285652234950065,0.3593851449197732,0.9389248258236405,[0.21908943 0.01125174 0.17612394 0.12173721 0.09036723 0.38143046]
675,13,60000,1.4,9,0.7531722473246816,0.4845468046111593,0.8316003653913918,"[0.12656747 0.22665054 0.18105112 0.00523547 0.14423199 0.01688645
 0.240101   0.05805082 0.00122513]"
676,13,60000,1.4,6,0.05045129173379048,0.5843718860402739,0.857251720234216,[0.42215726 0.09226682 0.05558058 0.16876674 0.03865585 0.22257275]
677,13,60000,1.4,3,0.9101027435228666,0.3199623787671739,0.8933018887344405,[0.14431323 0.71055158 0.14513519]
678,13,60000,1.4,1,0.817399673222635,0.4697391912360526,0.9065248747407598,[1.]
679,13,60000,1.4,3,0.8562376038730597,0.2369234360571151,0.8084901176539445,[0.79722199 0.1879651  0.01481291]
680,13,60000,1.4,1,0.2894930627836976,0.8035323235307971,0.8980586923563857,[1.]
681,13,60000,1.6,6,0.799154692705185,0.8790238596338423,0.8863695610459126,[0.32580213 0.09558018 0.18611218 0.09305247 0.27085608 0.02859696]
682,13,60000,1.6,3,0.8728642224652537,0.30574974446188175,0.8557767260051056,[0.24265249 0.71313592 0.04421159]
683,13,60000,1.6,3,0.3963463618544527,0.28501668713718536,0.8996597527367038,[0.11489941 0.19401366 0.69108693]
684,13,60000,1.6,3,0.38264340033948796,0.31077671479657937,0.763138643651066,[0.02267238 0.40976953 0.56755809]
685,13,60000,1.6,6,0.9191820491542209,0.9061679439416191,0.9019769296741763,[0.04936251 0.07374341 0.00825353 0.49874038 0.23350221 0.13639796]
686,13,60000,1.6,1,0.836799944684548,0.8914547640166606,0.937305386398511,[1.]
687,13,60000,1.6,3,0.5553434893832212,0.27903501380502516,0.9121077595973748,[0.13399271 0.82362988 0.04237741]
688,13,60000,1.6,1,0.032991106994131214,0.5232308834885541,0.8231058046735642,[1.]
689,13,60000,1.6,3,0.5764898633956737,0.10793400504318665,0.7987494737372507,[0.1162095  0.14726343 0.73652708]
690,13,60000,1.6,1,0.9792110089556249,0.5938506114978642,0.8613239665646466,[1.]
691,13,60000,1.8,9,0.40344248364717594,0.6103034226546636,0.809670625108474,"[0.09655372 0.01084399 0.06166599 0.1615404  0.14937106 0.1753411
 0.01770503 0.3140802  0.01289851]"
692,13,60000,1.8,6,0.7674718254392254,0.28896623829331763,0.887992093689801,[0.06897737 0.28733417 0.05247429 0.04045654 0.5390466  0.01171104]
693,13,60000,1.8,9,0.3873728006605318,0.3781475546865624,0.7663613606790775,"[0.12122405 0.11652626 0.27867992 0.06198762 0.01308044 0.17161916
 0.0356445  0.06694799 0.13429006]"
694,13,60000,1.8,1,0.578637361225602,0.8139622012922326,0.7704453332183003,[1.]
695,13,60000,1.8,3,0.5958610309777883,0.5994833750187377,0.9007009522481036,[0.87707953 0.06139424 0.06152623]
696,13,60000,1.8,9,0.9820760183568099,0.2945462165035075,0.7956705306365679,"[0.11534869 0.0219428  0.06083874 0.09858989 0.0333428  0.13673029
 0.1301897  0.31431511 0.08870197]"
697,13,60000,1.8,9,0.7235814589030518,0.5623816425094904,0.8704560284192011,"[5.36188451e-02 9.31569901e-02 2.79759844e-01 1.62460774e-02
 1.20164109e-04 9.68295538e-02 1.49742177e-01 6.14990512e-02
 2.49027297e-01]"
698,13,60000,1.8,3,0.5587409479850749,0.7681505854459721,0.7806424254558826,[0.20275363 0.16247473 0.63477163]
699,13,60000,1.8,3,0.17459979358889333,0.07781700510606411,0.8167748000062768,[0.20110598 0.17363604 0.62525797]
700,13,60000,1.8,6,0.9376031191979717,0.1467647195528582,0.8368887169060547,[0.1478545  0.01804859 0.06598956 0.04452228 0.1318352  0.59174988]
701,14,10000,1.0,1,0.8098643270789782,0.7903257043145603,0.8603203622277538,[1.]
702,14,10000,1.0,10,0.40794420196241177,0.37051097401023875,0.8908524488106062,"[0.03818725 0.21855663 0.05142061 0.07164295 0.0625165  0.27974878
 0.04585497 0.08320169 0.11862497 0.03024565]"
703,14,10000,1.0,3,0.4022317185808072,0.08103720222160514,0.7845677201259588,[0.53779015 0.19845143 0.26375842]
704,14,10000,1.0,3,0.9434576782714799,0.5609590177138877,0.8191139625297156,[0.47432655 0.00567149 0.52000196]
705,14,10000,1.0,1,0.37258290704009656,0.0921537975729912,0.8197596084811261,[1.]
706,14,10000,1.0,7,0.5214462705252103,0.10591868026204601,0.933823174248201,"[0.0637744  0.0835887  0.03170282 0.42731457 0.09613557 0.11890083
 0.17858312]"
707,14,10000,1.0,1,0.7883394989817659,0.6458491871033968,0.7783493739173525,[1.]
708,14,10000,1.0,3,0.44848560823634553,0.4886599734418468,0.8336540908170109,[0.02867852 0.93311746 0.03820402]
709,14,10000,1.0,3,0.5942976850555404,0.6103121914736382,0.9226354707048998,[0.7882187  0.20333346 0.00844784]
710,14,10000,1.0,3,0.5902213915244579,0.17543907608548898,0.781377372834159,[0.31539184 0.51752461 0.16708355]
711,14,10000,1.2,10,0.22811011967124317,0.6543478990736825,0.7708351404273076,"[0.15843036 0.00034314 0.06172162 0.08349975 0.13933792 0.18523113
 0.00305082 0.10350978 0.10670495 0.15817052]"
712,14,10000,1.2,3,0.02551859998785655,0.6539309769963105,0.9017791852823531,[0.3956288 0.5264249 0.0779463]
713,14,10000,1.2,3,0.6830770644743417,0.8606380808169827,0.8525850578180425,[0.92501465 0.02850372 0.04648163]
714,14,10000,1.2,3,0.6517984988694194,0.6073968594387115,0.866760199363465,[0.26295445 0.03659352 0.70045203]
715,14,10000,1.2,3,0.8966517671959136,0.42552976894720346,0.9213911206417615,[0.74554017 0.08311085 0.17134898]
716,14,10000,1.2,7,0.10590959964312785,0.6601818002650823,0.8174256941672589,"[0.15586259 0.05481032 0.1176446  0.02565399 0.51488839 0.08497817
 0.04616193]"
717,14,10000,1.2,3,0.9123612537259264,0.5610102668823759,0.8798616178473428,[0.56021474 0.06315519 0.37663006]
718,14,10000,1.2,7,0.48073049771412635,0.5984834686068499,0.7529175542756462,"[0.11707814 0.18493757 0.0568194  0.34343308 0.048642   0.05212711
 0.19696271]"
719,14,10000,1.2,3,0.5865142508274135,0.3221272874498139,0.9162583258799819,[0.33244409 0.12136931 0.5461866 ]
720,14,10000,1.2,1,0.08308105319012937,0.9766619365066371,0.889705182628287,[1.]
721,14,10000,1.4,3,0.418304739275858,0.12064046302775149,0.8111769209567204,[0.43019515 0.5531796  0.01662525]
722,14,10000,1.4,1,0.8530977935528822,0.42709667409872426,0.8182785231036968,[1.]
723,14,10000,1.4,7,0.7366371053670079,0.16561061968719953,0.7671925233854363,"[0.08659914 0.17386781 0.36796496 0.10165722 0.04789394 0.19720207
 0.02481487]"
724,14,10000,1.4,3,0.006330782085643638,0.5602625963960136,0.90489266389539,[0.46930226 0.31908052 0.21161721]
725,14,10000,1.4,7,0.5968575375756211,0.07206081246384856,0.9293543260357626,"[0.14864961 0.32802219 0.09739705 0.04921978 0.17638482 0.09467075
 0.10565579]"
726,14,10000,1.4,3,0.2324022800272365,0.7449702330688653,0.9360716140485766,[0.07725482 0.48575166 0.43699353]
727,14,10000,1.4,10,0.519528466790294,0.32377444647650444,0.7677870098236419,"[0.31529196 0.07400679 0.12365589 0.03823381 0.22029028 0.01386383
 0.0777799  0.07820144 0.05570205 0.00297405]"
728,14,10000,1.4,7,0.76164455886699,0.554327524710301,0.8886807331694178,"[0.31035205 0.06195364 0.08170938 0.08475872 0.29429934 0.12828076
 0.03864611]"
729,14,10000,1.4,1,0.4862530100315363,0.3756653276193968,0.9404206184959634,[1.]
730,14,10000,1.4,10,0.824906587579483,0.1296312441236092,0.8041596974083566,"[0.05643594 0.11152961 0.44918762 0.02666306 0.03904433 0.1576736
 0.0195744  0.02779181 0.08479299 0.02730663]"
731,14,10000,1.6,10,0.30420759351545745,0.8067541884601689,0.9119810650420344,"[0.00141434 0.20504108 0.12463117 0.20629704 0.21780017 0.02192761
 0.01203497 0.0181537  0.10491195 0.08778797]"
732,14,10000,1.6,1,0.8971295465501978,0.24492362791714375,0.9443286982764215,[1.]
733,14,10000,1.6,1,0.004478737592420012,0.2885902851944839,0.8528489978038898,[1.]
734,14,10000,1.6,10,0.8314448015774328,0.8389520606186868,0.835782415758098,"[0.0962839  0.0267777  0.19646508 0.06184372 0.01701257 0.13375928
 0.14360381 0.24219081 0.0807878  0.00127535]"
735,14,10000,1.6,3,0.7171555828685366,0.5705449970091161,0.8737452519609173,[0.20723694 0.55044653 0.24231653]
736,14,10000,1.6,1,0.23889932809806003,0.7680223108523239,0.7633723813239631,[1.]
737,14,10000,1.6,10,0.7381661949464534,0.9648652341105151,0.7954862530982028,"[0.063431   0.19841792 0.14827219 0.01416376 0.06162787 0.01559913
 0.19506997 0.19349386 0.08364668 0.02627762]"
738,14,10000,1.6,7,0.0045503673661685395,0.8239360099320681,0.945947577725363,"[0.09393337 0.01473072 0.27287607 0.09436311 0.02994621 0.37394111
 0.12020941]"
739,14,10000,1.6,1,0.5737137529147741,0.5195546270188196,0.8813177165530668,[1.]
740,14,10000,1.6,1,0.665650934263362,0.27709323746030873,0.8626494852052023,[1.]
741,14,10000,1.8,3,0.6316512360699249,0.16538619830055692,0.9258140220337295,[0.10669831 0.51366215 0.37963954]
742,14,10000,1.8,3,0.8825190532080611,0.9447863470757581,0.8587852684912032,[0.64372425 0.29308755 0.0631882 ]
743,14,10000,1.8,10,0.335388149610245,0.5908130372866081,0.9167726395949668,"[0.08855811 0.08488764 0.02140128 0.04932956 0.15773448 0.16476801
 0.20638244 0.0655556  0.14138551 0.01999737]"
744,14,10000,1.8,1,0.3111121793094437,0.11490822411892113,0.8770212533126498,[1.]
745,14,10000,1.8,3,0.06599602039208607,0.867984638320222,0.7924600173216797,[0.54359317 0.40510617 0.05130067]
746,14,10000,1.8,1,0.9045197928282185,0.11038445641787015,0.8554448784194159,[1.]
747,14,10000,1.8,10,0.5439446072761873,0.8896579969093943,0.815912471809206,"[0.13115045 0.20215146 0.05566676 0.11052369 0.11832522 0.23640076
 0.02243782 0.02720719 0.08302772 0.01310893]"
748,14,10000,1.8,1,0.8948323960500413,0.30939368285736063,0.9400965537491547,[1.]
749,14,10000,1.8,1,0.7468357637574717,0.23859593478364383,0.7879543049961188,[1.]
750,14,10000,1.8,1,0.7022584698231076,0.7072401765707692,0.810652973945619,[1.]
751,14,20000,1.0,7,0.9337092227988819,0.14264680865334062,0.8095646959800541,"[0.0226015  0.12024335 0.2536264  0.00383474 0.41589447 0.05221326
 0.13158628]"
752,14,20000,1.0,1,0.30504439649336224,0.9537468092606716,0.7920380566452369,[1.]
753,14,20000,1.0,3,0.5050500879996502,0.9710151776898486,0.8242431538208659,[0.35278041 0.30627164 0.34094795]
754,14,20000,1.0,7,0.3114200829251226,0.5105214953473296,0.7581335275802025,"[0.05144117 0.35399436 0.03717162 0.3595613  0.15301591 0.03095018
 0.01386546]"
755,14,20000,1.0,1,0.8137585834393087,0.13235785700731467,0.809271309070247,[1.]
756,14,20000,1.0,10,0.6549493262952675,0.24071644145637616,0.8839133006348876,"[0.02445976 0.05427739 0.1163014  0.28138948 0.05690311 0.22892862
 0.00603102 0.05427444 0.02882138 0.14861341]"
757,14,20000,1.0,10,0.00981102288222746,0.3900123343908667,0.8563573329308225,"[0.08516095 0.0223929  0.11700006 0.07332586 0.04023709 0.10595737
 0.17819342 0.07086966 0.1685133  0.13834937]"
758,14,20000,1.0,3,0.5236300824325733,0.15805276539181623,0.8912236819733842,[0.12509994 0.29967452 0.57522554]
759,14,20000,1.0,1,0.7531354242865974,0.23923825393189455,0.7598919020444862,[1.]
760,14,20000,1.0,1,0.3063024804667842,0.31113973677141504,0.8927973095718216,[1.]
761,14,20000,1.2,3,0.10777435484079478,0.854369968451808,0.7506634385518647,[0.9237803  0.04123907 0.03498063]
762,14,20000,1.2,3,0.6233535283355811,0.21065960072512396,0.8706835674046296,[0.04872545 0.42151056 0.52976399]
763,14,20000,1.2,10,0.45349623703549546,0.013842118890755446,0.8043255469733135,"[0.19275712 0.00646984 0.02607366 0.4138688  0.01477238 0.04009962
 0.05435065 0.05435995 0.07862611 0.11862186]"
764,14,20000,1.2,10,0.8807938710374741,0.13334160923971858,0.890416207222865,"[0.066488   0.12771153 0.19813497 0.09457923 0.02230875 0.15323776
 0.17163141 0.0531351  0.08260766 0.0301656 ]"
765,14,20000,1.2,7,0.37112942568253693,0.3856866034930389,0.8152248763161056,"[0.22201637 0.16022925 0.07624039 0.09211395 0.14069427 0.06430404
 0.24440173]"
766,14,20000,1.2,10,0.7661449372508705,0.17881659241920247,0.851782680948896,"[0.17511481 0.14418778 0.04430652 0.08996446 0.01154758 0.12162233
 0.0383441  0.03042201 0.06919255 0.27529785]"
767,14,20000,1.2,3,0.5032981290950806,0.14144715821671452,0.790619610692794,[0.71714246 0.07200366 0.21085388]
768,14,20000,1.2,1,0.541528641764729,0.8522831762457226,0.7961028988929046,[1.]
769,14,20000,1.2,10,0.07096709296167214,0.9687873543408004,0.9068883880269619,"[0.02015963 0.05806855 0.10976003 0.28086059 0.26097822 0.06919987
 0.03817788 0.13474088 0.01451218 0.01354217]"
770,14,20000,1.2,1,0.7252424007403253,0.9278208286344681,0.7944930435974744,[1.]
771,14,20000,1.4,3,0.889015138737556,0.6542112066545548,0.8969832326133051,[0.27446553 0.54314534 0.18238914]
772,14,20000,1.4,10,0.00706456151659729,0.7466965177076591,0.9349045152396105,"[0.0649077  0.08868741 0.03913739 0.04652456 0.19583326 0.01166764
 0.43682876 0.01910888 0.03432726 0.06297714]"
773,14,20000,1.4,3,0.6048636738878359,0.4813495931653021,0.9241438887608284,[0.14200893 0.02931133 0.82867974]
774,14,20000,1.4,3,0.2047558379198522,0.17691655965971817,0.9009122691773482,[0.18189071 0.48360293 0.33450636]
775,14,20000,1.4,10,0.5172815566693856,0.7307446518950804,0.7546271522637892,"[0.09686801 0.14760104 0.04222825 0.01106472 0.07836837 0.17985259
 0.00480944 0.04921757 0.28994489 0.10004511]"
776,14,20000,1.4,1,0.06008148513038947,0.11922231005043553,0.8014345189786001,[1.]
777,14,20000,1.4,7,0.49266294744291117,0.9264750558658783,0.7783027681847546,"[0.10813858 0.07730209 0.15886901 0.15426174 0.03345087 0.33370861
 0.1342691 ]"
778,14,20000,1.4,1,0.029112918005333444,0.1779790089556932,0.7708139179342812,[1.]
779,14,20000,1.4,1,0.6337325280268591,0.09579894072097463,0.7801683213507979,[1.]
780,14,20000,1.4,3,0.3236212900775174,0.4398083493399329,0.9344092331309787,[0.3399882  0.02864661 0.63136519]
781,14,20000,1.6,7,0.541821912157751,0.4470566224417534,0.782010656069404,"[0.15679269 0.00938512 0.12557431 0.10495598 0.22162175 0.25681563
 0.12485452]"
782,14,20000,1.6,1,0.4219650034558048,0.8307943388305824,0.8450773918764161,[1.]
783,14,20000,1.6,1,0.4055998252015742,0.40704079964943246,0.9076588866985094,[1.]
784,14,20000,1.6,1,0.09556717740888288,0.5832088242519888,0.9080916330315429,[1.]
785,14,20000,1.6,1,0.43710119541641,0.5202871222822236,0.8061635323927654,[1.]
786,14,20000,1.6,1,0.8620361965140277,0.3322750113939204,0.9368003562274014,[1.]
787,14,20000,1.6,7,0.8010542411983729,0.4578615993995166,0.8027220193169555,"[0.00908257 0.29268476 0.21709539 0.21827165 0.14156208 0.033622
 0.08768156]"
788,14,20000,1.6,7,0.6148512564760797,0.45198148310288694,0.8282393128712049,"[0.0907211  0.06030499 0.02717892 0.36353404 0.09519131 0.23935885
 0.12371079]"
789,14,20000,1.6,10,0.5800471716166421,0.6788123852505571,0.8008930293818548,"[0.00596663 0.06040335 0.06895623 0.00132504 0.11370693 0.31507118
 0.07345687 0.05959972 0.20453525 0.0969788 ]"
790,14,20000,1.6,10,0.6524336160195383,0.24795160480884193,0.8362693844877058,"[0.07677993 0.01781678 0.06893775 0.35042072 0.03449275 0.1658253
 0.08872504 0.00785005 0.16612088 0.02303079]"
791,14,20000,1.8,1,0.7577113057962036,0.8456117580565976,0.8477749455339425,[1.]
792,14,20000,1.8,1,0.7046020336816551,0.6310647641050829,0.8885084731002133,[1.]
793,14,20000,1.8,7,0.45734993930035284,0.24490421594756706,0.9269122471977628,"[0.24351484 0.24785169 0.02523458 0.19918821 0.01584864 0.24997499
 0.01838705]"
794,14,20000,1.8,3,0.7796030241303566,0.8961818180562162,0.8151568129465422,[0.46526854 0.2245889  0.31014256]
795,14,20000,1.8,7,0.5966731798975885,0.46487923065123005,0.9165705761866443,"[0.01715945 0.27374575 0.08981638 0.09958359 0.25899641 0.23583955
 0.02485886]"
796,14,20000,1.8,3,0.5388457570782873,0.8005726601977314,0.7518139300118967,[0.52585554 0.3264015  0.14774296]
797,14,20000,1.8,10,0.6402621121480189,0.8714090056599965,0.9447741715867182,"[0.06326455 0.20178444 0.02921161 0.07824144 0.21551722 0.11922209
 0.08035382 0.12296111 0.04618008 0.04326364]"
798,14,20000,1.8,1,0.04851885544118739,0.14374642241482818,0.891423305172751,[1.]
799,14,20000,1.8,1,0.19856231501980182,0.44550972594792926,0.7813359117486571,[1.]
